@relation sentimentos

@attribute text string
@attribute sentimento {Negativo,Neutro,Positivo}

@data
'#Eleições2018: veja lista dos candidatos a deputado estadual em cada estado https://t.co/v9QvXvZqbZ #G1 https://t.co/zhQ1mqU2Cs',Neutro
'Haddad diz que espera 2º turno mais civilizado e já faz aceno a Ciro, Marina e Meirelles https://t.co/8o0aR4DV6Z',Neutro
'Em SP, Boulos critica Bolsonaro e pede para eleitor votar  sem ódio e sem medo . https://t.co/mzDdQfAmsS https://t.co/LAwMvwrh2O',Neutro
'&gt;@EstadaoPolitica Candidatos ao governo do Estado votam na Capital https://t.co/mRrXdYegGC',Neutro
'Após votar, Alvaro Dias diz que campanhas eleitorais são injustas https://t.co/OVgaouo87i',Neutro
'Ao votar, Skaf diz que fez campanha de alto nível, sem aceitar coligações https://t.co/UC57hSxiSt',Neutro
'Vera Lúcia, candidata do PSTU à Presidência, vota em Sergipe https://t.co/vCSbjkwHNC #Eleições2018 #G1 https://t.co/5HcOBVViXS',Neutro
'Aplicativo recebe denúncias de crimes eleitorais no Rio de Janeiro https://t.co/webarIMn30',Neutro
'&gt;@EstadaoPolitica Cabo Daciolo: Pela honra e glória dos memes https://t.co/0eust4PvEg',Neutro
'Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORNHH',Neutro
'Bolsonaro, Haddad e Ciro já votaram neste domingo. https://t.co/KMaRs7f8qx https://t.co/BMYZxxk9Mx',Neutro
'Doria sobre 2º turno: “não escolho candidato, disputo e venço” https://t.co/DCFWp2RYBq',Neutro
'Filho de Bolsonaro pede a eleitor que filme urna com problema https://t.co/kqGsYRbBHM',Neutro
'&gt;@EstadaoPolitica Ciro Gomes diz que Haddad está em impedimento e ele livre para fazer o gol https://t.co/s1fEEVjAq3',Neutro
'Entre vaias e aplausos, Dilma vota em Belo Horizonte (MG). https://t.co/XiGDVlFOUB https://t.co/F538QRqOcJ',Neutro
'Ciro vota em Fortaleza e diz que tem um  plus a mais  de votos chegando. https://t.co/HpR3uGcyTZ https://t.co/5BYBD4Rjlv',Neutro
'Após votar, Meirelles diz que confia no povo brasileiro https://t.co/FPgGNOg4jL',Neutro
'AO VIVO: João Amoedo votou no Rio de Janeiro; acompanhe https://t.co/6zIxGLuFCv https://t.co/uI2f7vIHDj',Neutro
'Votação no exterior é encerrada em 18 países https://t.co/MNIXUXQ23b',Neutro
'Seis pessoas são presas desde as 19h do sábado https://t.co/kknTwXdf1P',Neutro
'Boulos: ‘Não deposite medo nem ódio nas urnas, deposite sonhos’ https://t.co/aEXIhOrF6a',Neutro
'Eleição presidencial já encerrou em 18 dos 99 países https://t.co/qH0u1PEicp',Neutro
'Brasileiros votam para presidente no exterior. https://t.co/DElEVUQJe7 https://t.co/7D8UPAzj4l',Neutro
'&gt;@EstadaoPolitica Amoêdo: Discurso liberal e imagem de novidade https://t.co/Hyz1wVZAOt',Neutro
'FHC afirma que votou nos candidatos do PSDB https://t.co/IJFBrY35SI',Neutro
'Bolsonaro se diz confiante em vitória no 1º turno https://t.co/S08wce91sp',Neutro
'Márcio França diz que não apoia Bolsonaro e que pensa diferente de vice https://t.co/7kEsix94t5 #Eleições2018 https://t.co/K1dAf8mXjO',Neutro
'No Twitter Brasil, candidato Ciro Gomes, do PDT, lidera trending topics https://t.co/YNabiBudFv',Neutro
'&gt;@EstadaoPolitica Haddad diz que 2º turno:  É bom para o Brasil porque haverá mais tempo de comparar projetos  https://t.co/yVrSGmZXtt',Neutro
'Helena Rizzo é criticada por defender movimento contra Jair Bolsonaro https://t.co/PCY3VYBWwc https://t.co/qwDakUwOHW',Neutro
'Após voto, Haddad acena a adversários e cobra debate com Bolsonaro https://t.co/eX5SsTXzxz',Neutro
'Mourão diz que Bolsonaro tem chance de vencer no 1º turno https://t.co/eRelXWmyqW',Neutro
'Boulos vota em São Paulo acompanhado da família https://t.co/GUrtM13MNx',Neutro
'Geraldo Alckmin vota em escola de São Paulo https://t.co/lGxNMEFgQ7 #Eleições2018 #G1',Neutro
'Ao votar, Meirelles diz que Brasil precisa de  respeito ao povo e aos direitos fundamentais  https://t.co/lm1nezvfkS https://t.co/w1EyotZC75',Neutro
'Moro vota e é cumprimentado e aplaudido ao votar em Curitiba https://t.co/HoV02DCQYq',Neutro
'Votação de Dilma tem competição de vaias e gritos de apoio em BH https://t.co/zJmjnW12Ys #Eleições2018 https://t.co/tYLPhrF0AC',Neutro
'&gt;@EstadaoPolitica Alvaro Dias: Campanha anti-PT para chegar ao Planalto https://t.co/JCsTRj7sas',Neutro
' Desacreditar a memória do trauma é uma crueldade absurda , diz psiquiatra. https://t.co/K0mTof0rBP https://t.co/6EXQ7hJEGW',Neutro
'AO VIVO: Alckmin e Boulos votam em São Paulo; acompanhe https://t.co/6zIxGLMh15 https://t.co/noEHaW0FJM',Neutro
'Dois presos, dois pesos e duas medidas https://t.co/BhAMccctt7',Neutro
'Vice de Bolsonaro, general Mourão vota em Brasília https://t.co/iEeGbWxfsO',Neutro
'Ciro bomba no Twitter e ultrapassa Haddad em buscas no Google https://t.co/HIF3509R7G https://t.co/E6FCa8OkBM',Neutro
'Escoltado por seguranças, Moro é aplaudido ao votar em Curitiba https://t.co/qzhDw4ve7W',Neutro
'Você diz mais sobre você quando vota em candidato machista e homofóbico, diz atriz Samantha Schmutz https://t.co/PcfpHWbu9s #Eleições2018 https://t.co/lnU0kchL4U',Neutro
'Mara Gabrilli rebate Doria e diz que vota em Alckmin por convicção https://t.co/eMPn0YgmBY https://t.co/SPHfnwHebA',Neutro
'Boulos vota em SP e pede para que eleitor  não deposite o ódio nas urnas  https://t.co/tJ7WfoHvgb #Eleições2018 #G1 https://t.co/Nsg62z6Q9X',Neutro
'&gt;@EstadaoAcervo O voto das estrelas - artistas e celebridades em eleições do passado https://t.co/77b6qU1Eoy https://t.co/XfvxmnBDQC',Neutro
'#Eleições2018: veja lista dos candidatos ao Senado em cada estado https://t.co/o2Qvk2sdjm #G1 https://t.co/nXHmR6xgSJ',Neutro
'Instabilidade em site do TSE não permite consulta a local de votação. https://t.co/154Duq2w37 https://t.co/wRgULIlOZK',Neutro
' Se a gente não acreditasse no sistema, não estaria participando , diz Mourão após voto https://t.co/M3nMP4VM6t #Eleições2018 https://t.co/gldApuU68Z',Neutro
'Eleições já foram concluídas em 18 países, diz TSE https://t.co/cXb1KZehgy #Eleições2018 #G1',Neutro
'Ao votar em Fortaleza, Ciro diz ter ido para o 2º turno na Nova Zelândia https://t.co/R2MPg3lfRY',Neutro
'#Eleições2018: como consultar o local de votação https://t.co/fA2klCIc9Q #G1',Neutro
'Doria diz não ter preferência por oponente no segundo turno https://t.co/FXBktA1K2J',Neutro
'AO VIVO: Henrique Meirelles vota em Sâo Paulo; acompanhe https://t.co/6zIxGLMh15 https://t.co/uvxo8vgZ8u',Neutro
'Eleitores brasileiros enfrentam fila e chuva para votar em Paris https://t.co/hnitInPeUu #Eleições2018 #G1',Neutro
'Scott Wilson, ator de ‘The Walking Dead’, morre aos 76 anos https://t.co/qhQI6KJNxf #G1 https://t.co/u0Rmn3INS4',Neutro
'Mais de 5 mil podem estar desaparecidos após tremor e tsunami na Indonésia https://t.co/aIEkVJjxZq #G1 https://t.co/eNSW5c6aES',Neutro
'Guia do Eleitor: veja ordem de votação e as listas dos candidatos https://t.co/np6lyMT8dL #Eleições2018 #G1 https://t.co/5YD3rIcJpj',Neutro
'Após votar, Boulos diz confiar em 2º turno e que Bolsonaro  não tem moral nenhuma  https://t.co/zCnXV7PKFC #Eleições2018 https://t.co/VJShhEq5Mw',Neutro
'Lixo eleitoral é visto em local de votação no Rio de Janeiro. Acompanhe a cobertura completa: https://t.co/ccfsEqR6JC #Eleições2018 https://t.co/oekppQsLjH',Neutro
'Como eram os principais candidatos à Presidência na juventude. https://t.co/iFMOL2lRSQ https://t.co/dO0zarCsnq',Neutro
'&gt;@EstadaoPolitica Meirelles: A campanha solitária do  para-raio  rebelde https://t.co/6ElsGknLVq',Neutro
'Após votar, Temer diz acreditar em eleições tranquilas em todo o país https://t.co/73GihI9bVs',Neutro
'Conheça o Gab, a rede social sem filtros que apoia Bolsonaro https://t.co/wG78EFGKyW',Neutro
'Em visita a Kim Jong-un, Mike Pompeo fala em avanço no pacto de desnuclearização https://t.co/ecFNWpb42x',Neutro
'Em 3º nas pesquisas, Ciro Gomes vota no Ceará https://t.co/Qt28QaJPOR',Neutro
'Temer vota em São Paulo e defende sistema de urna eletrônica do país https://t.co/AxByVLN2pm',Neutro
'&gt;@EstadaoPolitica Bolsonaro vota na Vila Militar no Rio e sugere vitória no primeiro turno https://t.co/DScwpuTE53',Neutro
'País está dividido e quem ganhar terá de explicar o que vai fazer, diz FHC https://t.co/xIUQHWWXrs',Neutro
'Benefício para aposentados com regra 85/95 traz ganho de até R$ 278 mil https://t.co/f7UasddipV',Neutro
'Fernando Haddad vota em São Paulo aos gritos de Lula livre e Haddad presidente https://t.co/yktDO47NMN https://t.co/MISiLhLwZm',Neutro
'Apuração parcial começa após as 19h; Saiba tudo sobre as eleições https://t.co/VEUfIoBeo1',Neutro
'Negação da política organizada gestada em 2013 ajudou a produzir Bolsonaro https://t.co/l3cc59MCwv https://t.co/eihS9SNdkn',Neutro
'Pela primeira vez desde 2002, disputa pelo governo de SP será decidida no segundo turno. https://t.co/62pVMxvRYi https://t.co/QajYc3ytSR',Neutro
'&gt;@EstadaoPolitica Marina Silva: A candidata que busca uma  fresta  para passar https://t.co/PVDTBHEKar',Neutro
' Precisa respeitar o dinheiro do povo , diz Henrique Meirelles ao votar em escola no Centro de SP https://t.co/KsPxv1kK8S #Eleições2018 #G1 https://t.co/fmKSTcujF9',Neutro
'Boulos vota na PUC, Zona Oeste de São Paulo https://t.co/tJ7WfoHvgb #Eleições2018 #G1 https://t.co/QuqSrtYNi3',Neutro
' Não jogue seu voto no lixo, por favor , pede Elza Soares https://t.co/eosKVdwaJd https://t.co/xG1KpjVaAM',Neutro
'Haddad vota e diz estar confiante de que terá um “grande 2º turno” https://t.co/q1dTHprtsB',Neutro
'Após café da manhã com aliados, Haddad vota na zona sul de São Paulo https://t.co/OFg1AZQBfK #Eleições2018 #G1',Neutro
'AO VIVO: Fernando Haddad vota em São Paulo; acompanhe https://t.co/6zIxGLMh15 https://t.co/zhj3mpNxGA',Neutro
'Terremoto no noroeste do Haiti mata 11 pessoas https://t.co/BvcFTa4rUK',Neutro
'Eleitores em trânsito podem justificar ausência até as 17h https://t.co/6akYCVhig8',Neutro
'Doria vota em São Paulo e diz que estará com Geraldo Alckmin https://t.co/N7gPRHfCWY #Eleições2018 https://t.co/PzHoAGDH83',Neutro
'Guia do Eleitor: veja ordem de votação e as listas dos candidatos https://t.co/np6lyNaJCl #Eleições2018 #G1 https://t.co/VJ8dLb1o2a',Neutro
'Bolsonaro vota no Rio e diz estar confiante em vitória no 1º turno https://t.co/O31rlo9coO',Neutro
'Ao votar, Ciro diz acreditar em chance de virada na reta final https://t.co/fX8w34Ju4m https://t.co/lwvGSK5WNM',Neutro
'Já nos primeiros meses, próximo presidente terá que resolver impasses da área fiscal ao diesel. https://t.co/bDckpjjMDd https://t.co/eGHBo7cGS0',Neutro
'&gt;@EstadaoPolitica Alckmin: Sempre fiel ao estilo de  jogar parado  https://t.co/cGfMDcSD4A',Neutro
'PM registra boletim de ocorrência após confusão entre apoiadores do PT e de Bolsonaro em Maringá, PR https://t.co/cQ64QnKDOG #Eleições2018 #G1',Neutro
'Você consegue identificar o que é notícia falsa e o que não é sobre as #Eleições2018? Faça o quiz da Folha https://t.co/8Jl58K0tj6 https://t.co/0DcFgQ4NQH',Neutro
'&gt;@EstadaoPolitica Após votar, Temer defende voto eletrônico e pede paz no País https://t.co/5XHZbsJmcy',Neutro
'Escoltado pela PF, Jair Bolsonaro vota no Rio de Janeiro https://t.co/HP3v35I1h3',Neutro
' Estou confiante sobre 1º turno’, diz Bolsonaro https://t.co/YzI7Cg4Nt0 https://t.co/Q7Mja8xvoI',Neutro
'Líder nas pesquisas, Bolsonaro tem trajetória controvertida https://t.co/yRXBNn6SKM',Neutro
'Em Xangai, eleitores dão vitória a Bolsonaro no primeiro turno https://t.co/GU59zMGjMP',Neutro
'A informalidade no ritmo elétrico do ex-prefeito Eduardo Paes. https://t.co/ptkRVCjKnR https://t.co/C7AwG4KIO0',Neutro
'&gt;@EstadaoPolitica Ciro Gomes: Um  tatu em cima do toco  da terceira via https://t.co/mfTm8z2LCT',Neutro
'Após votar, Temer diz ter confiança nas urnas eletrônicas e convicção de que eleição será tranquila https://t.co/vzm8josIr7 #Eleiçõe2018 #G1',Neutro
'AO VIVO: Ciro Gomes vota em Fortaleza;acompanhe https://t.co/6zIxGLMh15 https://t.co/uuQX8M0UT1',Neutro
'Temer vota em SP:  Quem for eleito é a vontade do povo . https://t.co/pOtDqk93K4 https://t.co/5bFrVQBEpo',Neutro
'Haddad: conheça a carreira meteórica do candidato de Lula https://t.co/NfMgnBKWdc',Neutro
'Anna Setton lança o primeiro álbum após cantar por 14 anos na noite paulistana https://t.co/frOXlAzfOK #G1 https://t.co/tUvO7gTCN2',Neutro
'&gt;@EstadaoPolitica Ao menos 12 Estados definem eleição neste domingo https://t.co/X1b4IPk1Mv',Neutro
'Grupo Ponto de Equilíbrio ecoa voz de Gonzaguinha para clamar por respeito no single  Já basta!  https://t.co/ee2Y2p8igl #G1 https://t.co/jNnpN18SS5',Neutro
'AO VIVO: Bolsonaro vota no Rio de Janeiro; acompanhe https://t.co/6zIxGLMh15 https://t.co/FlodcRMc3U',Neutro
'Quase 150 milhões de eleitores vão escolher hoje o próximo presidente https://t.co/6jfeJCCw6k',Neutro
'Jair Bolsonaro vota em escola da Vila Militar, no Rio de Janeiro https://t.co/7bRxoTK1fz #Eleições2018 #G1 https://t.co/MFKRirF4KL',Neutro
'Internet supera TV em influência na eleição https://t.co/B77KPvQItj https://t.co/PzQgpggQPQ',Neutro
'Match Eleitoral chega a 1 milhão de testes feitos; ainda dá tempo de achar seu candidato https://t.co/001qV5kivj #Eleições2018 https://t.co/pf0egzrbX8',Neutro
'&gt;@EstadaoPolitica Haddad: O plano B que precisa se descolar de Lula https://t.co/1Qh1wAq2wy',Neutro
'Romário, o ídolo do futebol que reaprendeu a ser marrento. https://t.co/orNNfsJvlP https://t.co/LAGIUnEq2O',Neutro
'Suspeito de compra de votos é preso no interior de Alagoas https://t.co/iLVytvMT9N #Eleições2018 #G1',Neutro
'Alta de eleitores brasileiros nos EUA leva à chamada de mais voluntários https://t.co/wocKowa7P7',Neutro
'Brasileiros votam no exterior https://t.co/5hTpgl0oCY #Eleições2018 #G1 https://t.co/59xfQWCcig',Neutro
'Ibope: Veja resultados para o governo em MG, PR, PE, RJ, RN e RS https://t.co/EiSCIrQExm',Neutro
'&gt;@EstadaoPolitica Confira as regras para votar; eleição vai até 17h em todo o país https://t.co/7mX3s4OfAF https://t.co/SjP3sc52Ye',Neutro
'Carlos Rennó sintetiza 40 anos de cancioneiro poético em álbum que inclui João Bosco e Gilberto Gil https://t.co/zURBBljScR #G1 https://t.co/K2ULHogh9a',Neutro
'Barrado, Garotinho termina eleição de forma melancólica. https://t.co/flB9OTk9qS https://t.co/rvoAn3rneA',Neutro
'&gt;@EstadaoPolitica Bolsonaro:  Baixo clero  com a missão de chegar à Presidência https://t.co/gMjedyqJUG',Neutro
'#FatoOuFake: veja o que é verdade e o que é boato na campanha eleitoral: https://t.co/RXblQsHlhJ #Eleições2018 https://t.co/7Oy5aLh6qJ',Neutro
'AO VIVO: Acompanhe as últimas notícias sobre a eleição em todo o Brasil https://t.co/wCbFNxtTlm',Neutro
'Taís Araújo lança sua primeira coleção de batons com quem disse, berenice? https://t.co/gWDFwzSrDN',Neutro
'Compare seus pontos de vista com os dos presidenciáveis: https://t.co/4deh95wSCD #Eleições2018 #G1 https://t.co/PyJNBwec2E',Neutro
'#Eleições2018: veja lista dos candidatos a deputado estadual em cada estado https://t.co/v9QvXwh13x #G1 https://t.co/PsZDdHQXGu',Neutro
'Veja quem são os candidatos a deputado federal no seu estado: https://t.co/wczj0mt098 #Eleições2018 #G1',Neutro
'PM e cabo da Marinha são reconhecidos e mortos por criminosos no Centro do Rio https://t.co/qVM0UxzrHn #G1',Neutro
'#Eleições2018: veja lista dos candidatos ao Senado em cada estado https://t.co/o2Qvk2JOHW #G1 https://t.co/1BxGwIlkpF',Neutro
'Candidatos à Presidência da República nas eleições de 2018: veja quem são https://t.co/T19oXk9n9y #Eleições2018 #G1',Neutro
'VÍDEOS:  Funciona Assim  explica os cargos políticos e outras informações para ajudar o eleitor https://t.co/fb8ZFa3FRa #Eleições2018 #G1',Neutro
'&gt;@EstadaoPolitica Fragmentação deve dar espaço a mais partidos na Câmara https://t.co/nNgeQh5auT',Neutro
'#Eleições2018: saiba o que candidato e eleitor podem e não podem fazer durante o período de campanha https://t.co/VUJ0y0Hnkz #G1',Neutro
'Veja como justificar o voto e imprima o formulário https://t.co/qiGc9VhF1U #Eleições2018 #G1 https://t.co/oBrHub7QN7',Neutro
'#Eleições2018: como consultar o número do título de eleitor https://t.co/f1aPHGmGc8 #G1 https://t.co/ql2uv1sObF',Neutro
'#Eleições2018: como consultar o local de votação https://t.co/fA2klCZN1o #G1 https://t.co/g15ria6ty1',Neutro
'Quem são os 13 candidatos a presidente da República https://t.co/SYihEhrnTj',Neutro
'Cola eleitoral: imprima e preencha com os dados de seus candidatos https://t.co/Yyf1AgbwvI #Eleições2018 #G1',Neutro
'Brasil vai às urnas neste domingo para 1º turno das eleições 2018. https://t.co/vUIIf0j99c https://t.co/ESOU8Rg5Ns',Neutro
'Saiba como descobrir o número dos seus candidatos https://t.co/kHvZybAT22 #Eleições2018 https://t.co/LpZkCQ4YKC',Neutro
'&gt;@veramagalhaes  Lula ou Jair? Ulysses - A Constituição é o antídoto tanto para a corrupção quanto para as tentações autoritárias  https://t.co/Q8NQRTKWpm https://t.co/SdCwuXSzjm',Neutro
'#Eleições2018: como consultar o local de votação https://t.co/fA2klCZN1o #G1 https://t.co/vqUNeIgbB2',Neutro
'Celular é proibido na votação; imprima a cola e anote seus números https://t.co/Yyf1Agt7Ui #Eleições2018 #G1 https://t.co/snO9cs6sVn',Neutro
'Candidatos rodam quase 300 mil km na campanha pela Presidência antes do 1º turno https://t.co/cKcKG1Dbgq #Eleições2018 #G1',Neutro
'Guia do Eleitor: veja ordem de votação e as listas dos candidatos https://t.co/np6lyNaJCl #Eleições2018 #G1 https://t.co/FIXQxw2I4S',Neutro
'Ibope: no 2º turno, Bolsonaro tem 52% dos válidos e Haddad tem 48% https://t.co/0tJet4BRcQ',Neutro
'&gt;@EstadaoPolitica Efeito de recadastramento é pequeno nas eleições 2018 https://t.co/DYnukPHV93',Neutro
'TJ libera venda de bebida alcoólica por rede de supermercados no RN durante domingo de eleição https://t.co/Mdv9DxiPAl #Eleições2018 #G1',Neutro
'Roger Waters mergulha em política e se esconde em banda cover de Pink Floyd https://t.co/8d9kEGMvIG',Neutro
'Em Niterói, 8% do eleitorado estão impedidos de votar. https://t.co/ul81GgYjGV https://t.co/Hm5la6GHkS',Neutro
'Haddad diz ter convicção de que estará no segundo turno https://t.co/kgyLcgaUOQ',Neutro
'COMEÇOU a votação na maior parte do país. ASSISTA em tempo real; https://t.co/3Uq0IUZIVp #G1 https://t.co/NdknlKidpA',Neutro
'&gt;@EstadaoPolitica AO VIVO: 147 milhões de eleitores vão às urnas; confira a cobertura completa do primeiro turno https://t.co/6zIxGLuFCv https://t.co/e2Zr746jvU',Neutro
'Acidente envolvendo carros e ônibus bloqueia avenida na Zona Sul de SP https://t.co/T9ge78q6Sh #G1 https://t.co/t2ceszlHWI',Neutro
